time,observed_speed,target_speed,observed_distance
1711027901.940192,0.3070646939411778,0.25,0.009999999999999787
1711027901.987023,0.4173300808151019,0.25,0.009999999999999787
1711027902.034525,0.430986744561087,0.25,0.009999999999999787
1711027902.081719,0.3277952649407257,0.25,0.0
1711027902.128492,0.19958216690200858,0.25,0.0
1711027902.1756,0.08510926269848282,0.25,0.0
1711027902.238279,0.12197818509821748,0.25,0.0
1711027902.28587,0.2398111576777566,0.25,0.0
1711027902.332629,0.37106533828301425,0.25,-0.009999999999999787
1711027902.38149,0.4899522744114441,0.25,-0.009999999999999787
1711027902.427591,0.4918566862502165,0.25,-0.009999999999999787
1711027902.489623,0.3628221350109613,0.25,-0.009999999999999787
1711027902.535989,0.2344404760160989,0.25,-0.009999999999999787
1711027902.583173,0.10639344587948577,0.25,-0.009999999999999787
1711027902.630561,0.06978794700909804,0.25,-0.009999999999999787
1711027902.692585,0.15763987492151837,0.25,-0.009999999999999787
1711027902.738348,0.28957730771127926,0.25,-0.02999999999999936
1711027902.785745,0.4198146484997157,0.25,-0.02999999999999936
1711027902.833716,0.493504847990849,0.25,-0.02999999999999936
1711027902.882453,0.402480706953459,0.25,-0.02999999999999936
1711027902.94457,0.27364831790113914,0.25,-0.02999999999999936
1711027902.991312,0.14571653294538137,0.25,-0.02999999999999936
1711027903.03741,0.03870157736480557,0.25,-0.02999999999999936
1711027903.084769,0.03206665704087005,0.25,-0.02999999999999936
1711027903.131075,0.1757325156796414,0.25,-0.02999999999999936
1711027903.193204,0.3077113492687512,0.25,-0.02999999999999936
1711027903.240154,0.41840965770565336,0.25,-0.02999999999999936
1711027903.287234,0.3961943330392342,0.25,-0.02999999999999936
1711027903.334138,0.3212807953788438,0.25,-0.02999999999999936
1711027903.380649,0.1975632403676452,0.25,-0.02999999999999936
1711027903.427255,0.0956197488319452,0.25,-0.02999999999999936
1711027903.489487,0.03507103521273374,0.25,-0.019999999999999574
1711027903.535391,0.1589490426273604,0.25,-0.019999999999999574
1711027903.581481,0.29133024847377076,0.25,-0.019999999999999574
1711027903.628212,0.41781431936792646,0.25,-0.009999999999999787
1711027903.690633,0.5249451507385273,0.25,0.0
1711027903.737971,0.403909879366924,0.25,0.0
1711027903.7853,0.2752763550647873,0.25,0.009999999999999787
1711027903.831571,0.1477710487307678,0.25,0.009999999999999787
1711027903.89395,0.03777507496114642,0.25,0.009999999999999787
1711027903.941275,0.1702396580353281,0.25,0.009999999999999787
1711027903.988404,0.3031815849149812,0.25,0.009999999999999787
1711027904.036316,0.43292991705625417,0.25,0.009999999999999787
1711027904.082599,0.5258533019666722,0.25,0.019999999999999574
1711027904.129321,0.4509708774243419,0.25,0.019999999999999574
1711027904.191906,0.32293065198851956,0.25,0.02999999999999936
1711027904.239001,0.19597778988599818,0.25,0.02999999999999936
1711027904.285401,0.07025066250598525,0.25,0.02999999999999936
1711027904.332794,0.004961585650312249,0.25,0.02999999999999936
1711027904.394639,0.13273084122151196,0.25,0.02999999999999936
1711027904.425399,0.2657038882488035,0.25,0.02999999999999936
1711027904.47141,0.3973723472428093,0.25,0.02999999999999936
1711027904.534308,0.4243002278989054,0.25,0.02999999999999936
1711027904.580629,0.32781581388386394,0.25,0.02999999999999936
1711027904.627237,0.2003458200703043,0.25,0.02999999999999936
1711027904.674701,0.08744802099528051,0.25,0.02999999999999936
1711027904.736937,0.05678438220520316,0.25,0.02999999999999936
1711027904.782704,0.17801815065779594,0.25,0.02999999999999936
1711027904.82878,0.3114364556756546,0.25,0.02999999999999936
1711027904.87564,0.44088070339221846,0.25,0.02999999999999936
1711027904.938539,0.48852577724297996,0.25,0.02999999999999936
1711027904.985503,0.3748262010301352,0.25,0.040000000000000036
1711027905.032637,0.24825477912962385,0.25,0.040000000000000036
1711027905.078753,0.12212803191254618,0.25,0.040000000000000036
1711027905.142412,0.04840796786636835,0.25,0.040000000000000036
1711027905.188771,0.15712269305586743,0.25,0.040000000000000036
1711027905.236492,0.29077804792843986,0.25,0.040000000000000036
1711027905.267177,0.4201606574738212,0.25,0.02999999999999936
1711027905.331408,0.42332933498167086,0.25,0.019999999999999574
1711027905.378011,0.31803738313078433,0.25,0.019999999999999574
1711027905.439621,0.1916584426202462,0.25,0.019999999999999574
1711027905.486647,0.09430776370516422,0.25,0.019999999999999574
1711027905.518708,0.143177521873887,0.25,0.019999999999999574
1711027905.581755,0.143177521873887,0.25,0.019999999999999574
1711027905.597267,0.2653018320081385,0.25,0.019999999999999574
1711027905.628833,0.3985206258717569,0.25,0.019999999999999574
1711027905.676386,0.45742169638408275,0.25,0.019999999999999574
1711027905.738404,0.40716999160837664,0.25,0.009999999999999787
1711027905.784645,0.2806130503702846,0.25,0.009999999999999787
1711027905.816063,0.15502252925846938,0.25,0.009999999999999787
1711027905.877219,0.10028879214448436,0.25,0.009999999999999787
1711027905.924675,0.19551110896486054,0.25,0.009999999999999787
1711027905.987288,0.32849750247577697,0.25,0.009999999999999787
1711027906.018628,0.422457397599781,0.25,0.0
1711027906.080465,0.3738511702124337,0.25,0.0
1711027906.126422,0.25421326888303536,0.25,0.0
1711027906.188675,0.12829841544795986,0.25,0.0
1711027906.220706,0.10243271361837386,0.25,0.0
1711027906.282957,0.2062099265894617,0.25,0.0
1711027906.329342,0.3398849959776184,0.25,0.009999999999999787
1711027906.376438,0.46521653603644825,0.25,0.019999999999999574
1711027906.43794,0.4750275753470709,0.25,0.019999999999999574
1711027906.485595,0.3503178847445941,0.25,0.019999999999999574
1711027906.53278,0.22456587920000123,0.25,0.019999999999999574
1711027906.580501,0.09968519365170299,0.25,0.019999999999999574
1711027906.628365,0.10473608417175158,0.25,0.019999999999999574
1711027906.691182,0.18124452155998685,0.25,0.019999999999999574
1711027906.737532,0.3153610405814417,0.25,0.02999999999999936
1711027906.768982,0.444509389727144,0.25,0.02999999999999936
1711027906.832407,0.4881797991117908,0.25,0.02999999999999936
1711027906.879706,0.37354975385922035,0.25,0.02999999999999936
1711027906.926618,0.24772557560611808,0.25,0.02999999999999936
1711027906.973983,0.12230767062416503,0.25,0.02999999999999936
1711027907.036621,0.050073319402529265,0.25,0.02999999999999936
1711027907.084549,0.1589987736658175,0.25,0.02999999999999936
1711027907.13214,0.2933471157619724,0.25,0.02999999999999936
1711027907.179289,0.42315949187643326,0.25,0.03999999999999915
1711027907.241878,0.4238823965265,0.25,0.03999999999999915
1711027907.273323,0.3184199688759139,0.25,0.03999999999999915
1711027907.335799,0.1932747043347945,0.25,0.02999999999999936
1711027907.383454,0.09691214803557685,0.25,0.02999999999999936
1711027907.430522,0.0457245377286911,0.25,0.02999999999999936
1711027907.476927,0.15964652946244315,0.25,0.02999999999999936
1711027907.53875,0.29427429037009406,0.25,0.02999999999999936
1711027907.570765,0.42240753871646725,0.25,0.02999999999999936
1711027907.633524,0.42232733468378275,0.25,0.02999999999999936
1711027907.680373,0.3167078364367003,0.25,0.02999999999999936
1711027907.727233,0.1918356941419647,0.25,0.019999999999999574
1711027907.774327,0.08956899087559748,0.25,0.019999999999999574
1711027907.836572,0.07135961630673258,0.25,0.019999999999999574
1711027907.882945,0.19860089819472065,0.25,0.019999999999999574
1711027907.929707,0.3331294714968564,0.25,0.019999999999999574
1711027907.97562,0.46057885393525966,0.25,0.019999999999999574
1711027908.037359,0.4815750286804591,0.25,0.019999999999999574
1711027908.068412,0.36064998946730886,0.25,0.0
1711027908.131671,0.2358628921013246,0.25,0.0
1711027908.177563,0.11146369813360214,0.25,0.0
1711027908.223777,0.0475778937438928,0.25,0.0
1711027908.270555,0.16006076052816418,0.25,0.0
1711027908.333709,0.295240064855463,0.25,0.0
1711027908.38139,0.4219564685642966,0.25,-0.009999999999999787
1711027908.42849,0.45805400408510716,0.25,-0.009999999999999787
1711027908.476067,0.45805400408510716,0.25,-0.009999999999999787
1711027908.491108,0.35257467687750993,0.25,-0.009999999999999787
1711027908.522243,0.22792569239067315,0.25,-0.009999999999999787
1711027908.568853,0.10416731099254581,0.25,-0.009999999999999787
1711027908.631639,0.10839496928949252,0.25,-0.009999999999999787
1711027908.677245,0.24032883283715573,0.25,-0.020000000000000462
1711027908.724685,0.37515698578770024,0.25,-0.03000000000000025
1711027908.787306,0.47505231554532223,0.25,-0.020000000000000462
1711027908.835426,0.3929040348315458,0.25,-0.020000000000000462
1711027908.8672,0.267981670736227,0.25,-0.020000000000000462
1711027908.929124,0.14409630940584173,0.25,-0.020000000000000462
1711027908.975879,0.10505486446405457,0.25,-0.020000000000000462
1711027909.023494,0.20632903885757986,0.25,-0.03000000000000025
1711027909.08532,0.3419126653109028,0.25,-0.03000000000000025
1711027909.133466,0.4274342236026201,0.25,-0.03000000000000025
1711027909.181583,0.36301957582830746,0.25,-0.03000000000000025
1711027909.245295,0.2401519241920766,0.25,-0.020000000000000462
1711027909.291866,0.11639973285536881,0.25,-0.020000000000000462
1711027909.323268,0.023882279340258966,0.25,-0.020000000000000462
1711027909.385352,0.13526292575047286,0.25,-0.020000000000000462
1711027909.432653,0.2715631018591202,0.25,-0.020000000000000462
1711027909.463908,0.4065352114347946,0.25,0.019999999999999574
1711027909.526294,0.4315310073178065,0.25,0.02999999999999936
1711027909.573339,0.336246053044656,0.25,0.02999999999999936
1711027909.620348,0.21245483795388148,0.25,0.02999999999999936
1711027909.681639,0.09431733809246125,0.25,0.02999999999999936
1711027909.728704,0.11794259923243143,0.25,0.03999999999999915
1711027909.792377,0.20561660649593042,0.25,0.03999999999999915
1711027909.839486,0.3414300098019647,0.25,0.03999999999999915
1711027909.870241,0.46917090558760627,0.25,0.03999999999999915
1711027909.933296,0.4070650136490068,0.25,0.03999999999999915
1711027909.980717,0.28450863921634256,0.25,0.04999999999999982
1711027910.042588,0.1614704576572233,0.25,0.04999999999999982
1711027910.073356,0.10440977746703282,0.25,0.04999999999999982
1711027910.120634,0.1947797598303666,0.25,0.04999999999999982
1711027910.182456,0.3245066160663744,0.25,0.04999999999999982
1711027910.229744,0.4214876983388194,0.25,0.0600000000000005
1711027910.276184,0.41500773933344515,0.25,0.0600000000000005
1711027910.338883,0.29929626712843055,0.25,0.0600000000000005
1711027910.385817,0.17646423769937003,0.25,0.0600000000000005
1711027910.448849,0.065040604439623,0.25,0.0600000000000005
1711027910.480414,0.13846880313806512,0.25,0.07000000000000028
1711027910.526909,0.2621793989171726,0.25,0.07000000000000028
1711027910.574733,0.39788043330620554,0.25,0.07000000000000028
1711027910.637348,0.49059452745149024,0.25,0.07000000000000028
1711027910.683874,0.40055393515285387,0.25,0.07000000000000028
1711027910.731457,0.276925648832578,0.25,0.07000000000000028
1711027910.77862,0.15438552533534872,0.25,0.07000000000000028
1711027910.826725,0.07190519421765049,0.25,0.07000000000000028
1711027910.890437,0.1378034732549235,0.25,0.07000000000000028
1711027910.937776,0.2747703081871367,0.25,0.07000000000000028
1711027910.969376,0.4105314401060875,0.25,0.07000000000000028
1711027911.032513,0.43342678422897024,0.25,0.07000000000000028
1711027911.080405,0.3380028107469892,0.25,0.05999999999999961
1711027911.126871,0.21521674311610234,0.25,0.05999999999999961
1711027911.174536,0.09921644902704958,0.25,0.05999999999999961
1711027911.220808,0.05598597067293306,0.25,0.05999999999999961
1711027911.282755,0.1753719970502669,0.25,0.05999999999999961
1711027911.330349,0.31224124291653627,0.25,0.05999999999999961
1711027911.377079,0.43941770478099323,0.25,0.05999999999999961
1711027911.424513,0.5291285010837505,0.25,0.040000000000000036
1711027911.470317,0.43856360334405725,0.25,0.040000000000000036
1711027911.532807,0.3152411979701802,0.25,0.040000000000000036
1711027911.579392,0.1930845437197486,0.25,0.03000000000000025
1711027911.626331,0.08603202549046053,0.25,0.03000000000000025
1711027911.673586,0.10639314897386944,0.25,0.03000000000000025
1711027911.71927,0.21133900338063402,0.25,0.03000000000000025
1711027911.782299,0.34819292898472076,0.25,0.019999999999999574
1711027911.829384,0.4153020808759538,0.25,0.019999999999999574
1711027911.876822,0.4200686222352933,0.25,0.009999999999999787
